"ALIAS","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Bsub_168_cells_FLT_Rep1_BS-A1","Bsub_168_cells_FLT_Rep2_BS-A2","Bsub_168_cells_FLT_Rep3_BS-A3","Bsub_168_cells_FLT_Rep4_BS-A4","Bsub_168_cells_FLT_Rep5_BS-A5","Bsub_168_cells_FLT_Rep6_BS-C1","Bsub_168_cells_FLT_Rep7_BS-C2","Bsub_168_cells_FLT_Rep8_BS-C3","Bsub_168_cells_FLT_Rep9_BS-C4","Bsub_168_cells_GC_Rep1_BS-A1","Bsub_168_cells_GC_Rep2_BS-A2","Bsub_168_cells_GC_Rep3_BS-A3","Bsub_168_cells_GC_Rep4_BS-A4","Bsub_168_cells_GC_Rep5_BS-A5","Bsub_168_cells_GC_Rep6_BS-C1","Bsub_168_cells_GC_Rep7_BS-C2","Bsub_168_cells_GC_Rep8_BS-C3","Bsub_168_cells_GC_Rep9_BS-C4","Log2fc_(FLT)v(GC)","P.value_(FLT)v(GC)","Adj.p.value_(FLT)v(GC)","Log2fc_(GC)v(FLT)","P.value_(GC)v(FLT)","Adj.p.value_(GC)v(FLT)","All.mean","All.stdev","LRT.p.value","Group.Mean_(FLT)","Group.Mean_(GC)","Group.Stdev_(FLT)","Group.Stdev_(GC)"
"BSU21460","bdbA","bacteriophage SPbeta thiol-disulfide oxidoreductase","NP_390029.1","939129","224308.Bsubs1_010100011816","GO:0003824, GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0008152, GO:0009987, GO:0015036, GO:0016491, GO:0019725, GO:0042592, GO:0044424, GO:0044444, GO:0044464, GO:0050789, GO:0050794, GO:0055114, GO:0065007, GO:0065008",16.5457590201275,4.96144368539447,25.5112308146173,8.89212389476677,14.1772242238353,34.7308803593333,10.1869531394099,17.312771943088,9.82460852169171,15.3004956539723,11.661481679498,18.5248811961747,23.30772875573,21.8822230111134,25.8029109410451,6.85274794648928,21.2417257386189,47.1091893119275,-0.446864400040204,0.215490084477279,0.322906969226867,0.446864400040204,0.215490084477279,0.322906969226867,18.5459099909352,10.4684372676914,0.321859541660772,"15.79367","21.29815"," 9.290913","11.380264"
"BSU21470","sunT","sublancin 168 lantibiotic transporter","NP_390030.1","939124","224308.Bsubs1_010100011821","GO:0003824, GO:0005215, GO:0006810, GO:0015399, GO:0015405, GO:0016020, GO:0016021, GO:0016462, GO:0016787, GO:0016817, GO:0016818, GO:0016887, GO:0017111, GO:0022804, GO:0022857, GO:0031224, GO:0042623, GO:0042626, GO:0043492, GO:0044425, GO:0051179, GO:0051234, GO:0055085",146.779992054596,148.834168297108,172.601902146078,88.8884767847734,195.395429705479,304.369501830013,149.070135968127,205.375165392691,120.169807873468,132.746109296088,145.311756165344,136.049122385268,83.9640307245587,148.148500516002,170.709803786627,81.9427978154453,179.533200446784,228.724062790066,0.23071384166803,0.293902506170588,0.411183204647943,-0.23071384166803,0.293902506170588,0.411183204647943,157.700775776584,54.257775954654,0.411210155350291,"170.1650","145.2366","61.69012","45.83208"
"BSU21480","sunA","sublancin 168 lantibiotic antimicrobial precursor peptide; SPBeta prophage","NP_390031.1","939121","224308.Bsubs1_010100011826","",1335.74094775567,736.215419688414,664.533086798231,355.8925050168,981.055982327995,2178.07139616154,1427.12034824279,874.423163024087,767.902006549411,500.794051514857,355.6423654533,285.488755910251,322.508975949247,465.843608490415,307.201789462381,306.582277455045,320.951112046242,535.309810878396,1.45739368851101,7.36058131893245e-09,7.76015573338878e-08,-1.45739368851101,7.36058131893245e-09,7.76015573338878e-08,706.737644595838,506.373310423145,1.44569031915166e-07,"1035.6617"," 377.8136","540.66544"," 95.55486"
"BSU21490","sunI","protein of immunity to sublancin","NP_390032.1","939125","224308.Bsubs1_010100011831","",177.809832225134,269.11141034097,265.49920985041,141.015169845935,457.773841108377,472.45600760448,241.855417233274,281.205536142986,196.213901524203,361.607642465849,247.270366537259,417.466813379364,777.405105020869,315.157365505469,543.595833951781,155.141450339093,549.308847785373,1613.39821528371,-0.995407578864201,0.00350209013359959,0.0101620282513624,0.995407578864201,0.00350209013359959,0.0101620282513624,415.738442563585,341.827764052283,0.0109558463961284,"278.1045","553.3724","115.7452","438.4966"
"BSU21500","uvrX","lesion bypass phage DNA polymerase; phage SPbeta","NP_390033.2","939122","224308.Bsubs1_010100011836","GO:0000731, GO:0003824, GO:0003887, GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0006139, GO:0006259, GO:0006281, GO:0006301, GO:0006725, GO:0006807, GO:0006950, GO:0006974, GO:0007154, GO:0008152, GO:0009058, GO:0009059, GO:0009432, GO:0009605, GO:0009987, GO:0009991, GO:0016740, GO:0016772, GO:0016779, GO:0018130, GO:0019438, GO:0019985, GO:0031668, GO:0033554, GO:0034061, GO:0034641, GO:0034645, GO:0034654, GO:0043170, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044271, GO:0044424, GO:0044444, GO:0044464, GO:0046483, GO:0050896, GO:0051716, GO:0071496, GO:0071704, GO:0071897, GO:0090304, GO:0140097, GO:1901360, GO:1901362, GO:1901576",49.5914979527511,41.9207465040357,39.8139640617255,36.5452729682482,41.6353964826217,51.5665421463831,48.9924569927011,25.9474523222953,34.101233033893,39.8098884872085,24.2472115551475,27.8035167670941,16.1660089422679,14.2905260774962,14.8936929464687,15.6287382689813,16.6441866377883,33.5342440029115,0.900425641584561,4.69956624568508e-05,0.000224484135230782,-0.900425641584561,4.69956624568508e-05,0.000224484135230782,31.840698675001,12.8256990891137,0.000226588782788394,"41.12384","22.55756","8.260463","9.350218"
"BSU21510","yolD","conserved hypothetical protein; phage SPbeta","NP_390034.1","939126","224308.Bsubs1_010100011841","",11.6865996040338,15.5275996095245,5.0849870854739,4.94449902225673,14.1763878857925,19.7444381710108,8.14430569574288,7.71720776604965,5.41175709852266,5.08613293319789,1,1,4.56958679937039,1.94913171130516,2.98396679879632,1.9755536989088,3.76000442965539,5.52136358205138,2.12491614980952,1.27061538932317e-05,7.07708797977735e-05,-2.12491614980952,1.27061538932317e-05,7.07708797977735e-05,6.68241788287182,5.31461497728436,3.96904039322931e-05,"10.270865"," 3.093971","5.298079","1.725726"
"BSU21520","yolC","conserved phage protein of unknown function; phage SPbeta","NP_390035.1","939120","224308.Bsubs1_010100011846","",48.6041842245238,43.2617815070112,36.743729850517,30.5843128285491,59.1958929190522,106.904684256424,57.1342518576435,71.0507876505448,71.5885395450292,68.4209710109282,57.2300674173159,68.0060702827436,60.7902934843374,63.6428864389175,79.3671999251936,50.7530011516008,43.3202402022181,88.7136464858091,-0.143036223826537,0.497024586934584,0.613213951224947,0.143036223826537,0.497024586934584,0.613213951224947,61.4062522799088,18.7330426855658,0.612654979603449,"58.34091","64.47160","23.06707","13.87401"
"BSU21530","yolB","conserved protein of unknown function; phage SPbeta","NP_390036.1","939119","224308.Bsubs1_010100011851","",1192.11449687237,901.659852973994,1083.54232094476,470.462126493632,1458.12209330278,2632.46407458577,1086.99460328881,1170.7422530167,778.606803366174,422.882959270265,320.901887498471,267.994495799184,273.171409070927,318.966367948416,289.681064922012,216.589775571916,317.490011783895,465.764631683636,1.90020049930966,8.2881775509708e-16,2.75940227035329e-14,-1.90020049930966,8.2881775509708e-16,2.75940227035329e-14,759.341734910761,615.66285845903,1.84683870028846e-13,"1197.1898"," 321.4936","606.68821"," 77.72607"
"BSU21540","yolA","conserved exported protein of unknown function; SPbeta phage","NP_390037.1","939117","224308.Bsubs1_010100011856","",3742.83700349639,2295.83964191123,2563.50374454492,1257.04830878682,3395.32599732338,6075.6008095811,3017.58315239777,3019.78678061297,2197.3416142396,1047.97002920416,719.109645878712,655.60951098484,705.894472474638,771.764907695325,754.059818451832,487.732990747419,796.896490822163,1278.39186645935,1.93462927351404,2.40257625216459e-17,1.00364223062121e-15,-1.93462927351404,2.40257625216459e-17,1.00364223062121e-15,1932.34982142292,1493.69598698364,1.01474974119258e-14,"3062.7630"," 801.9366","1346.3455"," 231.0276"
"BSU21546","bsrG","phage toxin; type I toxin-antitoxin system","YP_009513970.1","37862885","224308.Bsubs1_010100011861","",7.77977410041904,69.9973495793792,41.7853449085307,42.9145029181587,71.1422720100242,78.4666341336639,41.6396915116237,50.9389102472282,49.3523627019098,36.8246911972869,52.8097082233722,24.7004818970984,34.1138599055946,26.5784944384241,39.5348836324532,21.5456839008299,45.968876547979,31.0075681770765,0.545992873086059,0.0538855632686201,0.106567786580371,-0.545992873086059,0.0538855632686201,0.106567786580371,42.6167272239474,18.0946083197635,0.107419082144828,"50.44632","34.78714","21.29224","10.22090"
"BSU21550","yokL","putative N-acetyltransferase; phage SPbeta","NP_390038.1","939118","224308.Bsubs1_010100011866","",393.563619624572,655.873982364499,513.715531823582,402.641452359911,716.999528303851,827.224831777781,469.593505339738,701.473970172386,595.618070794965,772.162689523869,867.290004400911,891.6857282141,565.786537782075,917.017588293548,907.893498438045,730.584247547254,692.946137534873,891.403054030059,-0.456456161483729,0.00215582221536367,0.0066291533122433,0.456456161483729,0.00215582221536367,0.0066291533122433,695.19299879589,174.036031927849,0.00674282260641088,"586.3005","804.0855","151.2805","121.6463"
"BSU21560","yokK","conserved protein of unknown function; phage SPbeta","NP_390039.1","939116","224308.Bsubs1_010100011871","",337.212560853885,554.192251711793,486.144451336524,402.673764739209,603.896936610625,694.166528010422,409.373141047729,558.497411647567,576.878377336188,638.349527007421,676.357732486267,672.108720161072,481.906603608898,723.381721160451,736.258613996945,526.719353358295,547.573115121885,719.62260161392,-0.308441819008562,0.0231046122520994,0.0514882853811254,0.308441819008562,0.0231046122520994,0.0514882853811254,574.739633989394,119.241111826049,0.0517340683083189,"513.6706","635.8087","113.72095"," 94.28959"
"BSU21570","yokJ","conserved protein of unknown function; phage SPbeta","NP_390040.1","939114","224308.Bsubs1_010100011876","",340.113707917658,440.676949353587,346.211259701928,350.312333336256,441.3562415558,616.485490920937,371.575905478003,419.367506245666,521.691954260422,511.710502440756,511.693164852677,489.638855451891,390.023109808596,451.88392508637,534.803044369615,423.347601997587,506.149272630347,641.93296560328,-0.213965031257931,0.0932004558478778,0.165208814449321,0.213965031257931,0.0932004558478778,0.165208814449321,461.609655056188,87.8318088589232,0.165363160007461,"427.5324","495.6869","92.43177","72.36495"
"BSU21580","yokI","putative RNase; phage SPbeta","NP_390041.2","939115","224308.Bsubs1_010100011881","",1184.7187453981,1439.77074188533,1250.21297363254,1006.23818477109,1706.6146784039,2351.25366280058,1491.88540487156,1445.06404325981,1487.29014237574,1641.20139665856,1605.91704080514,1404.0654179891,1264.20920154038,1497.15655977389,1630.58479536242,1264.89283859985,1433.85255498609,1911.39533820645,-0.0309558351162985,0.821417059729576,0.874755829841886,0.0309558351162985,0.821417059729576,0.874755829841886,1500.9068734067,299.18433695213,0.87475523021598,"1484.783","1517.031","383.6841","205.9442"
"BSU21590","yokH","conserved protein of unknown function; phage SPbeta","NP_390042.1","939111","224308.Bsubs1_010100011886","",1001.85464162927,1197.17979120123,952.899916939886,654.313411740038,1422.0276633216,1808.89710883071,943.307954785874,1021.9616331635,1012.63713741497,726.193787651335,611.453489400948,612.316447811503,563.103586288741,695.849414577123,701.521355539321,467.226470792123,586.215299714708,894.999789119471,0.774343373310507,2.11617434893101e-06,1.38206784912485e-05,-0.774343373310507,2.11617434893101e-06,1.38206784912485e-05,881.886605551241,339.599043435815,1.57525392803507e-05,"1112.7866"," 650.9866","332.1128","121.7116"
"BSU21598","yoyK","pseudo",NA,"37862887",NA,"",1,1,2.02111272961697,2.97033166856136,3.19572195933085,1.93784409035572,1,1,1,1,1,2.03082893164313,1.89261180276545,1,1,1.97578884595951,3.75943690706526,2.80938598483517,-0.292847104160202,0.773538934197111,0.839311541442001,0.292847104160202,0.773538934197111,0.839311541442001,1.75517016222963,0.909442191529226,0.837174665893483,"1.680557","1.829784","0.8984158","0.9684414"
"BSU21599","yoyK","pseudo",NA,"37862888",NA,"",1,1,3.03926724542654,1,2.09597300015663,2.88943010082107,1,1.96036365860054,1,2.02356260563677,4.91016665836771,2.03045573465645,1,1,1,1,1.91773217444855,6.45592148674118,-1.01881086260496,0.325815146960399,0.447597433113996,1.01881086260496,0.325815146960399,0.447597433113996,2.01793737026975,1.51868189172286,0.440794535179168,"1.665004","2.370871","0.8567338","1.9715048"
"BSU21600","yokG","conserved protein of unknown function; phage SPbeta","NP_390043.1","939112","224308.Bsubs1_010100011891","",1608.38127776771,2212.09393158868,1981.5174646896,1081.11595939615,2714.75925747751,2979.86664506296,1577.56613095229,1854.79538471574,1589.82910683864,1411.44766632211,1053.94996818311,1088.60209133238,1190.21134743059,1068.97836226548,1165.06915576119,773.408956702849,1059.26970451235,1819.35523758264,0.727779511297634,5.71564814032351e-05,0.000266129232022634,-0.727779511297634,5.71564814032351e-05,0.000266129232022634,1568.34542492122,605.942218715955,0.000289909811052693,"1955.547","1181.144","598.3361","291.3586"
"BSU21610","nukF","calcium-dependent DNA nuclease, lipoprotein; phage SPbeta","NP_390044.1","939113",NA,"GO:0003824, GO:0004518, GO:0005622, GO:0005623, GO:0005737, GO:0006139, GO:0006725, GO:0006807, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0034641, GO:0043170, GO:0044237, GO:0044238, GO:0044424, GO:0044464, GO:0046483, GO:0071704, GO:0090304, GO:0090305, GO:1901360",414.983178854536,581.845752371454,551.534245957025,327.769637822053,653.347079022308,900.053254288921,414.527698840174,484.601831407589,456.672099932443,417.706425403397,427.244377250203,314.393420283115,326.635319215277,354.139726040606,390.995871300582,259.450714588408,412.336971697287,564.967546921029,0.465403402270429,0.00874081404072107,0.0223466077207349,-0.465403402270429,0.00874081404072107,0.0223466077207349,458.511397288689,151.023457694609,0.0226523227703529,"531.7039","385.3189","169.62359"," 87.41543"
"BSU21620","yokE","conserved protein of unknown function; phage SPbeta","NP_390045.1","939108","224308.Bsubs1_010100011901","",97.1946657310673,213.579629274246,223.649962850993,152.955225524017,240.394273490701,266.124343835116,167.399505210718,157.40842785407,137.790402857553,156.256955719411,130.856995719577,117.4897155825,110.748330063635,166.164942667582,177.609250402675,92.6882929768424,138.097752198518,225.194815024673,0.334142196647855,0.0843830011147375,0.152633957898716,-0.334142196647855,0.0843830011147375,0.152633957898716,165.089082610216,50.5473645799527,0.153072706169747,"184.0552","146.1230","54.75939","40.26796"
"BSU21630","aacD","aminoglycoside N3'-acetyltransferase","NP_390046.1","939106",NA,"",1846.4088256036,2246.54010957177,1781.28754168878,1084.91483880781,2626.84153015196,3398.78330632638,2198.27150006135,1881.68005089044,1605.20646534026,1697.45850057988,1172.24307264724,1139.11116166745,1026.0943441129,1255.0161021412,1297.98807822874,1004.58094734412,1084.08435410558,1688.42236138407,0.716586901933857,4.60285148031284e-05,0.000221056684976413,-0.716586901933857,4.60285148031284e-05,0.000221056684976413,1668.6073939252,641.345323746415,0.000238618386236152,"2074.437","1262.778","659.3954","262.0893"
"BSU21640","yokC","conserved hypothetical protein; phage SPbeta","NP_390047.1","939109","224308.Bsubs1_010100011921","",132.177169022502,241.30005416534,276.761963872712,209.214296705754,345.819821503405,357.915616998068,172.508884275561,253.363184565906,185.230187617188,273.717534687651,253.916764893055,326.759664766851,218.708016751278,191.796318613826,268.897359831567,195.102395834596,283.481130079374,286.657176880687,-0.080556568894059,0.645786884410614,0.736426557859953,0.080556568894059,0.645786884410614,0.736426557859953,248.518196725851,61.3614891432454,0.736647863705267,"241.5879","255.4485","76.43563","45.28408"
"BSU21650","yokB","hypothetical protein; phage SPbeta","NP_390048.1","939110","224308.Bsubs1_010100011926","",265.317528025692,305.961240989844,255.323612156763,175.713203804026,410.629580934827,426.218089375195,343.035005267269,225.531614221046,244.823468764105,361.541466359662,249.021430251812,255.630981943592,267.7626293885,214.587757605341,229.230972540826,196.063953072697,259.573269142129,371.580521134648,0.141568101287051,0.410942333873214,0.533466037640162,-0.141568101287051,0.410942333873214,0.533466037640162,280.97479583211,72.7754737440519,0.533418153823984,"294.7281","267.2214","84.44183","60.81573"
"BSU21660","sprA","serine-type phage integrase; phage SPbeta","NP_390049.1","939105",NA,"GO:0003824, GO:0006139, GO:0006259, GO:0006310, GO:0006725, GO:0006807, GO:0008152, GO:0009987, GO:0034641, GO:0043170, GO:0044237, GO:0044238, GO:0044260, GO:0046483, GO:0071704, GO:0090304, GO:0140097, GO:1901360",489.841246819035,832.587127609467,835.50967723063,717.890049342148,947.707663442954,948.600135462862,644.324227949839,773.406997789218,785.519883850878,1032.51111427852,934.707469175479,1229.84152632932,1216.93171710246,1030.08030794979,1056.95073761305,723.644602978102,1169.73352058991,1161.34143778934,-0.454910655890308,0.000366067098515646,0.00138660830814994,0.454910655890308,0.000366067098515646,0.00138660830814994,918.396080183499,209.321304619143,0.00142503838463159," 775.043","1061.749","145.2193","160.5658"
"BSU21670","spsMc","pseudo",NA,"37862891",NA,"",309.03624914085,378.590333585523,377.882745288576,379.990509987435,365.595837221323,341.016657649112,312.389558343251,356.991298707177,365.065777722891,380.955668675175,441.859029570819,544.279225877205,505.991347095645,565.809439778153,470.341721127862,407.72117619513,541.136755020767,420.414182825945,-0.427130677058199,2.90740092776368e-06,1.8523699723939e-05,0.427130677058199,2.90740092776368e-06,1.8523699723939e-05,414.725972989602,79.753135626232,1.91187849386598e-05,"354.0621","475.3898","27.47303","66.94171"
"BSU21680","msrB","peptide methionine R-sulfoxide reductase","NP_390051.1","939102","224308.Bsubs1_010100011941","",2693.37541442548,2686.79128783438,2629.85172315776,2680.54421136318,2685.8864198304,3059.13572423039,5144.79867097434,3950.59281284372,3422.80916066561,3802.84808261934,3575.34547945938,3557.52731934054,3614.79589773699,2948.27064172654,3176.83216718348,3472.60103936667,3998.79379428854,3698.66542985032,-0.137320163097877,0.285698976291573,0.40173866847224,0.137320163097877,0.285698976291573,0.40173866847224,3377.74807093873,644.197314902992,0.401854020506344,"3217.087","3538.409","850.8641","315.9234"
